Mes,NomeBeneficio,Valor
January,CHORROCHO                                         -BA
January,
January,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
January,DATA                PARCELA                                   VALOR DISTRIBUIDO
January,
January,"10.01.2023        PARCELA DE IPI                                     78.235,63C"
January,"                  PARCELA DE IR                                     720.901,59C"
January,"                  RETENCAO PASEP                                      7.991,36D"
January,"                  RFB-PREV-PARC60                                    45.890,84D"
January,"                  RFB-RET DARF                                        5.110,69D"
January,"                  DEDUCAO SAUDE                                     119.870,57D"
January,"                  DEDUCAO FUNDEB                                    159.827,43D"
January,"                  TOTAL NA DATA                                     460.446,33C"
January,
January,"20.01.2023        PARCELA DE IPI                                     38.749,78C"
January,"                  PARCELA DE IR                                     269.217,98C"
January,"                  RETENCAO PASEP                                      3.079,66D"
January,"                  DEDUCAO SAUDE                                      46.195,15D"
January,"                  DEDUCAO FUNDEB                                     61.593,54D"
January,"                  TOTAL NA DATA                                     197.099,41C"
January,
January,"30.01.2023        PARCELA DE IPI                                     20.615,43C"
January,"                  PARCELA DE IR                                     679.898,56C"
January,"                  RETENCAO PASEP                                      7.005,13D"
January,"                  DEDUCAO SAUDE                                     105.077,09D"
January,"                  DEDUCAO FUNDEB                                    140.102,79D"
January,"                  TOTAL NA DATA                                     448.328,98C"
January,
January,TOTAL POR PARCELA / NATUREZA
January,
January,"                  PARCELA DE IPI                                    137.600,84C"
January,"                  PARCELA DE IR                                   1.670.018,13C"
January,"                  RETENCAO PASEP                                     18.076,15D"
January,"                  RFB-PREV-PARC60                                    45.890,84D"
January,"                  RFB-RET DARF                                        5.110,69D"
January,"                  DEDUCAO SAUDE                                     271.142,81D"
January,"                  DEDUCAO FUNDEB                                    361.523,76D"
January,
January,"                  DEBITO FUNDO                                      701.744,25D"
January,"                  CREDITO FUNDO                                   1.807.618,97C"
January,
January,TOTAL DISTRIBUIDO NO PERIODO
January,
January,"                  DEBITO BENEF.                                     701.744,25D"
January,"                  CREDITO BENEF.                                  1.807.618,97C"
February,CHORROCHO                                         -BA
February,
February,FPM   - FUNDO DE PARTICIPACAO DOS MUNICIPIOS
February,DATA                PARCELA                                   VALOR DISTRIBUIDO
February,
February,"10.02.2023        PARCELA DE IPI                                     72.898,66C"
February,"                  PARCELA DE IR                                   1.719.080,54C"
February,"                  RETENCAO PASEP                                     17.919,78D"
February,"                  RFB-PREV-PARC60                                    45.993,91D"
February,"                  RFB-RET DARF                                        5.110,69D"
February,"                  DEDUCAO SAUDE                                     268.796,87D"
February,"                  DEDUCAO FUNDEB                                    358.395,83D"
February,"                  TOTAL NA DATA                                   1.095.762,12C"
February,
February,"17.02.2023        PARCELA DE IPI                                     13.248,20C"
February,"                  PARCELA DE IR                                     159.257,23C"
February,"                  RETENCAO PASEP                                      1.725,05D"
